province,municipality,auction_type,yr,qtr,outcome,n
Zaragoza,Zaragoza,AEAT,2021,2,DESIERTA,1
Zaragoza,Zaragoza,AEAT,2021,2,VENDIDA,19
Zaragoza,Zaragoza,AEAT,2021,3,VENDIDA,12
Zaragoza,Zaragoza,AEAT,2021,4,CANCELADA,1
Zaragoza,Zaragoza,AEAT,2021,4,VENDIDA,11
Zaragoza,Zaragoza,AEAT,2022,1,CANCELADA,1
Zaragoza,Zaragoza,AEAT,2022,1,DESIERTA,2
Zaragoza,Zaragoza,AEAT,2022,1,VENDIDA,4
Zaragoza,Zaragoza,AEAT,2022,2,CANCELADA,5
Zaragoza,Zaragoza,AEAT,2022,2,DESIERTA,3
Zaragoza,Zaragoza,AEAT,2022,2,VENDIDA,8
Zaragoza,Zaragoza,AEAT,2022,3,CANCELADA,1
Zaragoza,Zaragoza,AEAT,2022,3,DESIERTA,1
Zaragoza,Zaragoza,AEAT,2022,3,VENDIDA,7
Zaragoza,Zaragoza,AEAT,2022,4,VENDIDA,7
Zaragoza,Zaragoza,AEAT,2023,1,VENDIDA,4
Zaragoza,Zaragoza,AEAT,2023,2,CANCELADA,3
Zaragoza,Zaragoza,AEAT,2023,2,DESIERTA,3
Zaragoza,Zaragoza,AEAT,2023,2,VENDIDA,11
Zaragoza,Zaragoza,AEAT,2023,3,CANCELADA,2
Zaragoza,Zaragoza,AEAT,2023,3,VENDIDA,4
Zaragoza,Zaragoza,AEAT,2023,4,VENDIDA,4
Zaragoza,Zaragoza,AEAT,2024,1,VENDIDA,7
Zaragoza,Zaragoza,AEAT,2024,2,CANCELADA,1
Zaragoza,Zaragoza,AEAT,2024,2,DESIERTA,1
Zaragoza,Zaragoza,AEAT,2024,2,VENDIDA,11
Zaragoza,Zaragoza,AEAT,2024,3,CANCELADA,2
Zaragoza,Zaragoza,AEAT,2024,3,DESIERTA,1
Zaragoza,Zaragoza,AEAT,2024,3,VENDIDA,5
Zaragoza,Zaragoza,AEAT,2024,4,VENDIDA,9
Zaragoza,Zaragoza,AEAT,2025,1,VENDIDA,9
Zaragoza,Zaragoza,AEAT,2025,2,CANCELADA,1
Zaragoza,Zaragoza,AEAT,2025,2,VENDIDA,7
Zaragoza,Zaragoza,AEAT,2025,3,VENDIDA,1
Zaragoza,Zaragoza,AEAT,2026,1,CANCELADA,25
Zaragoza,Zaragoza,AEAT,2026,2,CANCELADA,2
Zaragoza,Zaragoza,AEAT,2026,2,DESIERTA,1
Zaragoza,Zaragoza,AEAT,2026,2,VENDIDA,8
Zaragoza,Zaragoza,AEAT,2026,3,VENDIDA,1
Zaragoza,Zaragoza,JUDICIAL,2015,4,DESIERTA,3
Zaragoza,Zaragoza,JUDICIAL,2015,4,VENDIDA,2
Zaragoza,Zaragoza,JUDICIAL,2016,1,DESIERTA,44
Zaragoza,Zaragoza,JUDICIAL,2016,1,VENDIDA,9
Zaragoza,Zaragoza,JUDICIAL,2016,2,DESIERTA,86
Zaragoza,Zaragoza,JUDICIAL,2016,2,VENDIDA,39
Zaragoza,Zaragoza,JUDICIAL,2016,3,DESIERTA,17
Zaragoza,Zaragoza,JUDICIAL,2016,3,VENDIDA,6
Zaragoza,Zaragoza,JUDICIAL,2016,4,DESIERTA,27
Zaragoza,Zaragoza,JUDICIAL,2016,4,VENDIDA,7
Zaragoza,Zaragoza,JUDICIAL,2017,1,DESIERTA,57
Zaragoza,Zaragoza,JUDICIAL,2017,1,VENDIDA,26
Zaragoza,Zaragoza,JUDICIAL,2017,2,DESIERTA,17
Zaragoza,Zaragoza,JUDICIAL,2017,2,VENDIDA,13
Zaragoza,Zaragoza,JUDICIAL,2017,3,DESIERTA,20
Zaragoza,Zaragoza,JUDICIAL,2017,3,VENDIDA,13
Zaragoza,Zaragoza,JUDICIAL,2017,4,CANCELADA,1
Zaragoza,Zaragoza,JUDICIAL,2017,4,DESIERTA,25
Zaragoza,Zaragoza,JUDICIAL,2017,4,VENDIDA,31
Zaragoza,Zaragoza,JUDICIAL,2018,1,DESIERTA,19
Zaragoza,Zaragoza,JUDICIAL,2018,1,VENDIDA,23
Zaragoza,Zaragoza,JUDICIAL,2018,2,CANCELADA,1
Zaragoza,Zaragoza,JUDICIAL,2018,2,DESIERTA,24
Zaragoza,Zaragoza,JUDICIAL,2018,2,VENDIDA,28
Zaragoza,Zaragoza,JUDICIAL,2018,3,DESIERTA,6
Zaragoza,Zaragoza,JUDICIAL,2018,3,VENDIDA,7
Zaragoza,Zaragoza,JUDICIAL,2018,4,CANCELADA,2
Zaragoza,Zaragoza,JUDICIAL,2018,4,DESIERTA,21
Zaragoza,Zaragoza,JUDICIAL,2018,4,VENDIDA,22
Zaragoza,Zaragoza,JUDICIAL,2019,1,DESIERTA,14
Zaragoza,Zaragoza,JUDICIAL,2019,1,VENDIDA,14
Zaragoza,Zaragoza,JUDICIAL,2019,2,CANCELADA,1
Zaragoza,Zaragoza,JUDICIAL,2019,2,DESIERTA,14
Zaragoza,Zaragoza,JUDICIAL,2019,2,VENDIDA,21
Zaragoza,Zaragoza,JUDICIAL,2019,3,DESIERTA,7
Zaragoza,Zaragoza,JUDICIAL,2019,3,VENDIDA,17
Zaragoza,Zaragoza,JUDICIAL,2019,4,CANCELADA,1
Zaragoza,Zaragoza,JUDICIAL,2019,4,DESIERTA,14
Zaragoza,Zaragoza,JUDICIAL,2019,4,VENDIDA,26
Zaragoza,Zaragoza,JUDICIAL,2020,1,DESIERTA,18
Zaragoza,Zaragoza,JUDICIAL,2020,1,VENDIDA,11
Zaragoza,Zaragoza,JUDICIAL,2020,2,DESIERTA,3
Zaragoza,Zaragoza,JUDICIAL,2020,3,DESIERTA,30
Zaragoza,Zaragoza,JUDICIAL,2020,3,VENDIDA,25
Zaragoza,Zaragoza,JUDICIAL,2020,4,DESIERTA,22
Zaragoza,Zaragoza,JUDICIAL,2020,4,VENDIDA,19
Zaragoza,Zaragoza,JUDICIAL,2021,1,DESIERTA,19
Zaragoza,Zaragoza,JUDICIAL,2021,1,VENDIDA,27
Zaragoza,Zaragoza,JUDICIAL,2021,2,DESIERTA,32
Zaragoza,Zaragoza,JUDICIAL,2021,2,VENDIDA,29
Zaragoza,Zaragoza,JUDICIAL,2021,3,DESIERTA,16
Zaragoza,Zaragoza,JUDICIAL,2021,3,VENDIDA,19
Zaragoza,Zaragoza,JUDICIAL,2021,4,DESIERTA,26
Zaragoza,Zaragoza,JUDICIAL,2021,4,VENDIDA,21
Zaragoza,Zaragoza,JUDICIAL,2022,1,DESIERTA,23
Zaragoza,Zaragoza,JUDICIAL,2022,1,VENDIDA,28
Zaragoza,Zaragoza,JUDICIAL,2022,2,DESIERTA,16
Zaragoza,Zaragoza,JUDICIAL,2022,2,VENDIDA,27
Zaragoza,Zaragoza,JUDICIAL,2022,3,DESIERTA,6
Zaragoza,Zaragoza,JUDICIAL,2022,3,VENDIDA,19
Zaragoza,Zaragoza,JUDICIAL,2022,4,DESIERTA,14
Zaragoza,Zaragoza,JUDICIAL,2022,4,VENDIDA,30
Zaragoza,Zaragoza,JUDICIAL,2023,1,DESIERTA,9
Zaragoza,Zaragoza,JUDICIAL,2023,1,VENDIDA,28
Zaragoza,Zaragoza,JUDICIAL,2023,2,DESIERTA,16
Zaragoza,Zaragoza,JUDICIAL,2023,2,VENDIDA,25
Zaragoza,Zaragoza,JUDICIAL,2023,3,DESIERTA,4
Zaragoza,Zaragoza,JUDICIAL,2023,3,VENDIDA,6
Zaragoza,Zaragoza,JUDICIAL,2023,4,DESIERTA,12
Zaragoza,Zaragoza,JUDICIAL,2023,4,VENDIDA,20
Zaragoza,Zaragoza,JUDICIAL,2024,1,DESIERTA,15
Zaragoza,Zaragoza,JUDICIAL,2024,1,VENDIDA,16
Zaragoza,Zaragoza,JUDICIAL,2024,2,DESIERTA,11
Zaragoza,Zaragoza,JUDICIAL,2024,2,VENDIDA,20
Zaragoza,Zaragoza,JUDICIAL,2024,3,DESIERTA,7
Zaragoza,Zaragoza,JUDICIAL,2024,3,VENDIDA,10
Zaragoza,Zaragoza,JUDICIAL,2024,4,DESIERTA,4
Zaragoza,Zaragoza,JUDICIAL,2024,4,VENDIDA,17
Zaragoza,Zaragoza,JUDICIAL,2025,1,DESIERTA,5
Zaragoza,Zaragoza,JUDICIAL,2025,1,VENDIDA,13
Zaragoza,Zaragoza,JUDICIAL,2025,2,VENDIDA,24
Zaragoza,Zaragoza,JUDICIAL,2025,3,VENDIDA,18
Zaragoza,Zaragoza,JUDICIAL,2025,4,VENDIDA,3
Zaragoza,Zaragoza,JUDICIAL,2026,1,CANCELADA,208
Zaragoza,Zaragoza,JUDICIAL,2026,1,DESIERTA,3
Zaragoza,Zaragoza,JUDICIAL,2026,1,VENDIDA,14
Zaragoza,Zaragoza,JUDICIAL,2026,2,CANCELADA,3
Zaragoza,Zaragoza,JUDICIAL,2026,2,DESIERTA,5
Zaragoza,Zaragoza,JUDICIAL,2026,2,VENDIDA,11
Zaragoza,Zaragoza,JUDICIAL,2026,3,CANCELADA,1
Zaragoza,Zaragoza,JUDICIAL,2026,3,DESIERTA,3
Zaragoza,Zaragoza,JUDICIAL,2026,3,VENDIDA,5
Zaragoza,Zaragoza,NOTARIAL,2015,4,DESIERTA,1
Zaragoza,Zaragoza,NOTARIAL,2016,1,DESIERTA,1
Zaragoza,Zaragoza,NOTARIAL,2016,2,DESIERTA,2
Zaragoza,Zaragoza,NOTARIAL,2016,2,VENDIDA,1
Zaragoza,Zaragoza,NOTARIAL,2016,4,VENDIDA,1
Zaragoza,Zaragoza,NOTARIAL,2017,1,DESIERTA,2
Zaragoza,Zaragoza,NOTARIAL,2017,2,DESIERTA,1
Zaragoza,Zaragoza,NOTARIAL,2017,4,VENDIDA,1
Zaragoza,Zaragoza,NOTARIAL,2018,1,DESIERTA,4
Zaragoza,Zaragoza,NOTARIAL,2018,1,VENDIDA,1
Zaragoza,Zaragoza,NOTARIAL,2018,2,DESIERTA,1
Zaragoza,Zaragoza,NOTARIAL,2018,3,VENDIDA,1
Zaragoza,Zaragoza,NOTARIAL,2018,4,DESIERTA,10
Zaragoza,Zaragoza,NOTARIAL,2018,4,VENDIDA,1
Zaragoza,Zaragoza,NOTARIAL,2019,2,VENDIDA,1
Zaragoza,Zaragoza,NOTARIAL,2019,3,VENDIDA,1
Zaragoza,Zaragoza,NOTARIAL,2019,4,VENDIDA,2
Zaragoza,Zaragoza,NOTARIAL,2020,3,DESIERTA,2
Zaragoza,Zaragoza,NOTARIAL,2020,3,VENDIDA,3
Zaragoza,Zaragoza,NOTARIAL,2021,3,DESIERTA,2
Zaragoza,Zaragoza,NOTARIAL,2021,4,VENDIDA,1
Zaragoza,Zaragoza,NOTARIAL,2022,4,VENDIDA,1
Zaragoza,Zaragoza,NOTARIAL,2023,1,VENDIDA,2
Zaragoza,Zaragoza,NOTARIAL,2023,2,VENDIDA,1
Zaragoza,Zaragoza,NOTARIAL,2023,3,VENDIDA,1
Zaragoza,Zaragoza,NOTARIAL,2023,4,VENDIDA,1
Zaragoza,Zaragoza,NOTARIAL,2024,2,DESIERTA,1
Zaragoza,Zaragoza,NOTARIAL,2024,4,VENDIDA,1
Zaragoza,Zaragoza,NOTARIAL,2026,1,CANCELADA,9
Zaragoza,Zaragoza (barrio Casetas),JUDICIAL,2019,4,DESIERTA,1
Zaragoza,Zaragoza (casetas),JUDICIAL,2024,3,DESIERTA,1
Zaragoza,Zaragoza (villarrapa),JUDICIAL,2022,4,DESIERTA,1
Zaragoza,Zaragoza(casetas),JUDICIAL,2019,3,VENDIDA,1
Zaragoza,"Zaragoza, Miralbueno",JUDICIAL,2017,4,DESIERTA,1
Zaragoza,Zaragoza-Miralbueno-,JUDICIAL,2021,4,DESIERTA,1
Zaragoza,Zaragpza,JUDICIAL,2026,1,CANCELADA,1
Zaragoza,Zaragza,JUDICIAL,2022,4,VENDIDA,1
Zaragoza,Zaragzoa,JUDICIAL,2018,2,DESIERTA,1
Zaragoza,Zargoza,JUDICIAL,2018,4,DESIERTA,1
Zaragoza,Zraragoza,JUDICIAL,2025,1,VENDIDA,1
Zaragoza,Zuera,AEAT,2019,1,VENDIDA,5
Zaragoza,Zuera,JUDICIAL,2016,2,DESIERTA,3
Zaragoza,Zuera,JUDICIAL,2016,2,VENDIDA,1
Zaragoza,Zuera,JUDICIAL,2017,1,DESIERTA,2
Zaragoza,Zuera,JUDICIAL,2017,2,DESIERTA,3
Zaragoza,Zuera,JUDICIAL,2017,2,VENDIDA,1
Zaragoza,Zuera,JUDICIAL,2017,4,DESIERTA,1
Zaragoza,Zuera,JUDICIAL,2018,2,DESIERTA,1
Zaragoza,Zuera,JUDICIAL,2018,2,VENDIDA,1
Zaragoza,Zuera,JUDICIAL,2020,3,VENDIDA,1
Zaragoza,Zuera,JUDICIAL,2021,1,VENDIDA,1
Zaragoza,Zuera,JUDICIAL,2021,2,DESIERTA,1
Zaragoza,Zuera,JUDICIAL,2021,4,DESIERTA,1
Zaragoza,Zuera,JUDICIAL,2021,4,VENDIDA,1
Zaragoza,Zuera,JUDICIAL,2022,1,VENDIDA,1
Zaragoza,Zuera,JUDICIAL,2022,2,VENDIDA,1
Zaragoza,Zuera,JUDICIAL,2022,3,DESIERTA,1
Zaragoza,Zuera,JUDICIAL,2023,1,DESIERTA,2
Zaragoza,Zuera,JUDICIAL,2023,2,DESIERTA,1
Zaragoza,Zuera,JUDICIAL,2023,3,VENDIDA,1
Zaragoza,Zuera,JUDICIAL,2024,2,VENDIDA,1
Zaragoza,Zuera,JUDICIAL,2024,3,DESIERTA,1
Zaragoza,Zuera,JUDICIAL,2026,1,CANCELADA,3
Zaragoza,Zuera,JUDICIAL,2026,1,VENDIDA,1
Zaragoza,Zuera,JUDICIAL,2026,2,VENDIDA,1
Zaragoza,Épila,JUDICIAL,2016,1,DESIERTA,1
Zaragoza,Épila,JUDICIAL,2020,4,DESIERTA,1
Zaragoza,Épila,JUDICIAL,2026,1,CANCELADA,2
Zaragoza,Épila,JUDICIAL,2026,3,CANCELADA,1
Zaragoza,Épila,JUDICIAL,2026,3,VENDIDA,2
Álava,"",JUDICIAL,2016,1,VENDIDA,1
Álava,"",JUDICIAL,2016,2,DESIERTA,1
Álava,"",JUDICIAL,2016,2,VENDIDA,3
Álava,"",JUDICIAL,2017,2,VENDIDA,1
Álava,"",JUDICIAL,2017,3,VENDIDA,1
Álava,"",JUDICIAL,2017,4,VENDIDA,1
Álava,"",JUDICIAL,2018,3,DESIERTA,1
Álava,"",JUDICIAL,2019,3,VENDIDA,3
Álava,"",JUDICIAL,2020,2,DESIERTA,1
Álava,"",JUDICIAL,2020,2,VENDIDA,1
Álava,"",JUDICIAL,2020,3,VENDIDA,2
Álava,"",JUDICIAL,2021,1,DESIERTA,1
Álava,"",JUDICIAL,2021,2,VENDIDA,3
Álava,"",JUDICIAL,2021,3,VENDIDA,1
Álava,"",JUDICIAL,2022,1,VENDIDA,2
Álava,"",JUDICIAL,2022,2,VENDIDA,1
Álava,"",JUDICIAL,2022,3,DESIERTA,1
Álava,"",JUDICIAL,2022,3,VENDIDA,1
Álava,"",JUDICIAL,2022,4,VENDIDA,1
Álava,"",JUDICIAL,2023,1,VENDIDA,2
Álava,"",JUDICIAL,2023,3,DESIERTA,1
Álava,"",JUDICIAL,2023,4,VENDIDA,1
Álava,"",JUDICIAL,2024,1,VENDIDA,2
Álava,"",JUDICIAL,2024,2,VENDIDA,1
Álava,"",JUDICIAL,2024,3,DESIERTA,1
Álava,"",JUDICIAL,2024,3,VENDIDA,1
Álava,"",JUDICIAL,2024,4,DESIERTA,1
Álava,"",JUDICIAL,2025,1,DESIERTA,1
Álava,"",JUDICIAL,2025,2,VENDIDA,1
Álava,"",JUDICIAL,2026,1,CANCELADA,3
Álava,"",NOTARIAL,2019,2,DESIERTA,1
Álava,"",NOTARIAL,2019,4,VENDIDA,1
Álava,"",NOTARIAL,2021,3,DESIERTA,1
Álava,"",NOTARIAL,2021,4,DESIERTA,1
Álava,"",NOTARIAL,2023,3,VENDIDA,1
Álava,"",NOTARIAL,2025,2,VENDIDA,1
Álava,"",NOTARIAL,2026,1,CANCELADA,1
Álava,Alegria - Dulantzi,JUDICIAL,2022,1,DESIERTA,1
Álava,Alegria Dulantzi,JUDICIAL,2019,1,DESIERTA,1
Álava,Alegria-Dulantizi,JUDICIAL,2017,1,DESIERTA,1
Álava,Alegria-Dulantzi,JUDICIAL,2017,4,VENDIDA,1
Álava,Alegria-Dulantzi,JUDICIAL,2018,2,VENDIDA,1
Álava,Alegria-Dulantzi,JUDICIAL,2019,4,VENDIDA,1
Álava,Alegria-Dulantzi,JUDICIAL,2021,3,VENDIDA,1
Álava,Alegria-Dulantzi,JUDICIAL,2026,3,CANCELADA,1
Álava,Amezaga-Zuya,JUDICIAL,2016,3,DESIERTA,1
Álava,Amurrio,JUDICIAL,2019,3,VENDIDA,1
Álava,Amurrio,JUDICIAL,2022,4,DESIERTA,1
Álava,Amurrio,JUDICIAL,2024,2,DESIERTA,1
Álava,Amurrio-Alava-España,JUDICIAL,2023,2,DESIERTA,1
Álava,Arcaya,JUDICIAL,2025,1,VENDIDA,1
Álava,Arceniega,JUDICIAL,2026,1,CANCELADA,1
Álava,Arechavaleta (vitoria),JUDICIAL,2017,1,DESIERTA,1
Álava,Areta,JUDICIAL,2024,3,VENDIDA,1
Álava,Armiñon,JUDICIAL,2017,4,DESIERTA,1
Álava,Arraia-Maeztu,JUDICIAL,2017,3,VENDIDA,1
Álava,Arraia-Maeztu,JUDICIAL,2024,1,VENDIDA,1
Álava,Arraia-Maeztu,JUDICIAL,2026,1,CANCELADA,1
Álava,Arrazua-Ubarrundia,JUDICIAL,2026,1,CANCELADA,1
Álava,Arroyabe,JUDICIAL,2020,1,VENDIDA,1
Álava,Arztiniega,JUDICIAL,2022,3,DESIERTA,1
Álava,Ayala,JUDICIAL,2017,2,VENDIDA,1
Álava,Berantevilla,AEAT,2026,1,CANCELADA,1
Álava,Berantevilla,JUDICIAL,2018,3,DESIERTA,1
Álava,Berantevilla,JUDICIAL,2021,4,VENDIDA,1
Álava,Bernedo,AEAT,2022,2,VENDIDA,2
Álava,Bernedo,JUDICIAL,2020,4,VENDIDA,1
Álava,"Bernedo, Jurisdiccion de Urarte",JUDICIAL,2017,2,DESIERTA,1
Álava,Boveda-Valdegovia,JUDICIAL,2022,1,DESIERTA,1
Álava,Comunion Ayuntamiento de Lantaron,JUDICIAL,2017,3,DESIERTA,1
Álava,Durana,JUDICIAL,2026,2,VENDIDA,1
Álava,Elburgo,JUDICIAL,2017,4,DESIERTA,1
Álava,Elburgo,JUDICIAL,2018,2,VENDIDA,1
Álava,Elburgo,JUDICIAL,2024,2,DESIERTA,1
Álava,Elciego,JUDICIAL,2026,2,VENDIDA,1
Álava,Gaceo,JUDICIAL,2020,4,VENDIDA,1
Álava,Gamarra y Betoño,JUDICIAL,2026,1,CANCELADA,1
Álava,Gamiz,JUDICIAL,2026,2,VENDIDA,1
Álava,Gazeo,JUDICIAL,2024,2,VENDIDA,1
Álava,Gazeta-Elburgo,JUDICIAL,2026,1,VENDIDA,1
Álava,Hueto Arriba,JUDICIAL,2016,1,VENDIDA,1
Álava,"Ilarduya, Asparrena",JUDICIAL,2026,1,VENDIDA,1
Álava,Iruraiz-Gauna,JUDICIAL,2019,1,DESIERTA,1
Álava,Iruraiz-Gauna,JUDICIAL,2024,3,DESIERTA,1
Álava,Iruña de Oca,JUDICIAL,2015,4,DESIERTA,1
Álava,Kuartango,JUDICIAL,2020,3,DESIERTA,1
Álava,Kuartango,JUDICIAL,2026,1,CANCELADA,1
Álava,Labastida,AEAT,2019,3,DESIERTA,1
Álava,Labastida,AEAT,2019,3,VENDIDA,1
Álava,Labastida,AEAT,2022,2,CANCELADA,2
Álava,Labastida,AEAT,2023,3,DESIERTA,1
Álava,Labastida,AEAT,2023,3,VENDIDA,1
Álava,Labastida,AEAT,2024,1,CANCELADA,1
Álava,Labastida,JUDICIAL,2016,2,DESIERTA,1
Álava,Labastida,JUDICIAL,2017,4,DESIERTA,2
Álava,Labastida,JUDICIAL,2018,2,DESIERTA,1
Álava,Labastida,JUDICIAL,2018,4,VENDIDA,1
Álava,Labastida,JUDICIAL,2021,2,VENDIDA,1
Álava,Labastida,JUDICIAL,2021,4,DESIERTA,1
Álava,Labastida,JUDICIAL,2023,3,DESIERTA,1
Álava,Labastida,JUDICIAL,2026,3,DESIERTA,1
Álava,Lagran,JUDICIAL,2018,3,VENDIDA,1
Álava,Lagrán,JUDICIAL,2023,3,DESIERTA,1
Álava,Laguardia,JUDICIAL,2016,2,VENDIDA,1
Álava,Laguardia,JUDICIAL,2018,2,VENDIDA,1
Álava,Laguardia,JUDICIAL,2026,1,CANCELADA,1
Álava,Lanciego,JUDICIAL,2022,1,VENDIDA,1
Álava,Lapuebla de Labarca,JUDICIAL,2017,1,DESIERTA,1
Álava,Lapuebla de Labarca,JUDICIAL,2017,4,DESIERTA,1
Álava,Lapuebla de Labarca,JUDICIAL,2026,3,VENDIDA,1
Álava,Lasarte,JUDICIAL,2020,4,DESIERTA,1
Álava,Lasarte,JUDICIAL,2026,1,CANCELADA,1
Álava,Laudio,JUDICIAL,2025,4,DESIERTA,1
Álava,Laudio/llodio,JUDICIAL,2024,4,VENDIDA,1
Álava,Legutiano,JUDICIAL,2018,2,VENDIDA,1
Álava,Legutio,JUDICIAL,2017,4,DESIERTA,1
Álava,Llana Buena,JUDICIAL,2024,3,VENDIDA,1
Álava,Llodio,JUDICIAL,2017,4,DESIERTA,1
Álava,Llodio,JUDICIAL,2018,2,DESIERTA,1
Álava,Llodio,JUDICIAL,2020,1,DESIERTA,1
Álava,Llodio,JUDICIAL,2022,4,DESIERTA,1
Álava,Llodio,JUDICIAL,2023,3,VENDIDA,1
Álava,Llodio,JUDICIAL,2024,1,DESIERTA,1
Álava,Llodio,JUDICIAL,2024,1,VENDIDA,2
Álava,Llodio,JUDICIAL,2024,2,DESIERTA,2
Álava,Llodio,JUDICIAL,2024,2,VENDIDA,1
Álava,Llodio,JUDICIAL,2024,4,VENDIDA,1
Álava,Llodio,JUDICIAL,2025,1,DESIERTA,2
Álava,Llodio,JUDICIAL,2026,2,DESIERTA,1
Álava,Llodio/laudio,JUDICIAL,2019,1,VENDIDA,1
Álava,Lopidana- Vitoria,JUDICIAL,2023,2,VENDIDA,1
Álava,Madrid,JUDICIAL,2022,4,VENDIDA,1
Álava,Maeztu,JUDICIAL,2017,3,VENDIDA,1
Álava,Manzanos,JUDICIAL,2016,4,DESIERTA,1
Álava,Manzanos (ayuntamiento Ribera Baja ),JUDICIAL,2020,4,DESIERTA,1
Álava,Mendijur-Barrundia,JUDICIAL,2025,1,VENDIDA,1
Álava,Montevite,JUDICIAL,2017,1,DESIERTA,1
Álava,Moreda Alava,JUDICIAL,2018,4,DESIERTA,1
Álava,Murga-Ayala,JUDICIAL,2021,4,DESIERTA,1
Álava,Murguia,JUDICIAL,2018,3,DESIERTA,1
Álava,Murguia,JUDICIAL,2023,4,DESIERTA,1
Álava,Murguia (ayuntamiento de Zuia),JUDICIAL,2018,1,DESIERTA,1
Álava,Murguía,JUDICIAL,2023,1,DESIERTA,1
Álava,Nancalares de la Oca,JUDICIAL,2017,2,DESIERTA,1
Álava,Nanclares de Oca,JUDICIAL,2017,1,DESIERTA,1
Álava,Nanclares de Oca,JUDICIAL,2018,2,VENDIDA,1
Álava,Nanclares de la Oca,JUDICIAL,2019,4,DESIERTA,1
Álava,Nanclares de la Oca,JUDICIAL,2023,2,VENDIDA,1
Álava,Oion-Oyon,AEAT,2023,2,DESIERTA,1
Álava,Okendo,JUDICIAL,2023,4,VENDIDA,1
Álava,Oyardo,JUDICIAL,2023,2,VENDIDA,1
Álava,Oyon,JUDICIAL,2016,1,DESIERTA,1
Álava,Oyon,JUDICIAL,2016,2,VENDIDA,1
Álava,Oyon,JUDICIAL,2016,4,DESIERTA,1
Álava,Oyon,JUDICIAL,2017,2,DESIERTA,1
Álava,Oyon,JUDICIAL,2017,3,DESIERTA,1
Álava,Oyon,JUDICIAL,2017,4,DESIERTA,1
Álava,Oyon,JUDICIAL,2018,2,DESIERTA,1
Álava,Oyon,JUDICIAL,2018,2,VENDIDA,1
Álava,Oyon,JUDICIAL,2018,4,VENDIDA,1
Álava,Oyon,JUDICIAL,2019,1,DESIERTA,1
Álava,Oyon,JUDICIAL,2019,2,DESIERTA,1
Álava,Oyon,JUDICIAL,2021,4,DESIERTA,1
Álava,Oyon,JUDICIAL,2024,2,DESIERTA,1
Álava,Oyon,JUDICIAL,2025,1,DESIERTA,1
Álava,Oyón,JUDICIAL,2018,1,DESIERTA,1
Álava,Oyón,JUDICIAL,2021,2,DESIERTA,1
Álava,Oyón,JUDICIAL,2025,2,VENDIDA,1
Álava,Paganos,JUDICIAL,2020,1,DESIERTA,1
Álava,Retana,JUDICIAL,2017,1,DESIERTA,1
Álava,Ribera Alta,JUDICIAL,2017,4,VENDIDA,1
Álava,Ribera Alta,JUDICIAL,2022,2,DESIERTA,1
Álava,Ribera Alta,JUDICIAL,2024,1,DESIERTA,1
Álava,Rivabellosa,JUDICIAL,2018,4,DESIERTA,1
Álava,Rivabellosa -Ribera Baja-,JUDICIAL,2017,4,DESIERTA,1
Álava,Salvatierra,JUDICIAL,2017,1,DESIERTA,1
Álava,Salvatierra,JUDICIAL,2018,1,DESIERTA,1
Álava,Salvatierra,JUDICIAL,2020,3,DESIERTA,1
Álava,Salvatierra,JUDICIAL,2021,2,VENDIDA,1
Álava,Salvatierra,JUDICIAL,2022,2,VENDIDA,1
Álava,Salvatierra,JUDICIAL,2024,2,DESIERTA,1
Álava,Salvatierra,JUDICIAL,2024,3,VENDIDA,1
Álava,Salvatierra,JUDICIAL,2026,2,DESIERTA,1
Álava,Salvatierra,JUDICIAL,2026,3,CANCELADA,1
Álava,Salvatierra-Agurain,JUDICIAL,2020,1,DESIERTA,1
Álava,Salvatierra-Agurain,JUDICIAL,2020,4,DESIERTA,1
Álava,Salvatierra-Agurain,JUDICIAL,2023,2,DESIERTA,1
Álava,San Millan,JUDICIAL,2020,3,VENDIDA,1
Álava,San Millan,JUDICIAL,2026,1,CANCELADA,1
Álava,Santa Cruz de Campezo,JUDICIAL,2020,1,DESIERTA,1
Álava,Santa Cruz de Campezo,JUDICIAL,2022,3,VENDIDA,1
Álava,Saratxo-Amurrio,JUDICIAL,2021,1,VENDIDA,1
Álava,Trespuentes (ayuntamiento de Iruña de Oca),JUDICIAL,2026,1,CANCELADA,1
Álava,Trespuestes (ayuntamiento de Iruña de Oca),JUDICIAL,2017,4,DESIERTA,1
Álava,Tuesta,JUDICIAL,2025,1,DESIERTA,1
Álava,Tuesta-Valdegobia,JUDICIAL,2024,4,DESIERTA,1
Álava,Urbina de Basabe -Ayuntamiento de Cuartango,JUDICIAL,2026,1,VENDIDA,1
Álava,Urcabustaiz,AEAT,2020,1,DESIERTA,1
Álava,Urkabustaiz,JUDICIAL,2022,2,VENDIDA,1
Álava,Urkabustaiz,JUDICIAL,2022,3,VENDIDA,1
Álava,V Itoria-Gasteiz,JUDICIAL,2026,1,CANCELADA,1
Álava,Valdegovia,AEAT,2022,1,VENDIDA,1
Álava,Valdegovia,AEAT,2026,2,VENDIDA,1
Álava,Valdegovía,JUDICIAL,2018,2,VENDIDA,1
Álava,Villanueva,JUDICIAL,2016,2,DESIERTA,1
Álava,Villarreal de Alava,JUDICIAL,2016,3,DESIERTA,1
Álava,Villodas,JUDICIAL,2018,4,DESIERTA,1
Álava,Villodas (iruña de Oca),JUDICIAL,2018,2,VENDIDA,1
Álava,Vitoria - Gasteiz,JUDICIAL,2023,1,VENDIDA,2
